,Unnamed: 0,Name,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,CurrentSalary,CurrentTeam,ID
665,689,Landry Shamet,SG,24,PHO,69,14,20.8,2.8,7.0,0.394,1.8,4.8,0.368,1.0,2.2,0.45,0.521,1.0,1.2,0.84,0.2,1.6,1.8,1.6,0.4,0.1,0.6,1.3,8.3,0.689,9.7,0.6,-1.2,-0.4,8.0,1.5,0.167,-0.9,1.2,1.1,10.2,0.9,7.3,4.7,0.55,16.8,0.3,2.6,0.085,"$10,250,000",WAS,/players/s/shamela01.html
666,690,Day'Ron Sharpe,PF,20,BRK,32,8,12.2,2.7,4.7,0.577,0.1,0.2,0.286,2.6,4.4,0.592,0.584,0.8,1.3,0.585,2.5,2.5,5.0,0.5,0.3,0.5,0.9,1.9,6.2,0.047,6.7,3.4,-2.8,-2.5,21.4,0.5,0.275,-0.3,23.2,0.8,20.7,1.2,15.2,22.3,0.593,21.7,-0.1,1.2,0.152,"$2,210,040",BRK,/players/s/sharpda01.html
667,692,Pascal Siakam,PF,27,TOR,68,68,37.9,8.8,17.8,0.494,1.1,3.2,0.344,7.7,14.5,0.527,0.525,4.2,5.6,0.749,1.9,6.6,8.5,5.3,1.3,0.6,2.7,3.3,22.8,0.181,23.0,1.6,3.5,0.8,20.1,3.2,0.314,2.7,5.1,4.9,20.3,1.6,11.6,12.2,0.565,25.8,3.6,8.1,0.151,"$37,893,408",TOR,/players/s/siakapa01.html
668,693,Chris Silva,PF,25,TOT,10,0,9.1,0.8,1.5,0.533,0.0,0.0,,0.8,1.5,0.533,0.533,1.0,1.2,0.833,1.3,2.3,3.6,0.7,0.0,0.1,0.8,2.0,2.6,0.0,10.6,1.2,-4.9,0.1,28.2,0.1,0.8,-5.0,16.5,0.1,11.6,0.0,28.3,22.4,0.641,13.8,-0.1,0.3,0.137,,,/players/s/silvach01.html
669,694,Chris Silva,PF,25,MIN,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-5.8,-0.5,36.6,0.0,,-5.3,0.0,0.0,3.8,0.0,,17.9,,0.0,0.0,0.0,0.052,,,/players/s/silvach01.html
670,695,Chris Silva,PF,25,MIA,9,0,9.8,0.9,1.7,0.533,0.0,0.0,,0.9,1.7,0.533,0.533,1.1,1.3,0.833,1.4,2.4,3.9,0.8,0.0,0.1,0.9,2.2,2.9,0.0,10.9,1.2,-4.9,0.1,27.9,0.1,0.8,-5.0,17.0,0.1,11.9,0.0,28.3,22.6,0.641,14.3,-0.1,0.3,0.14,,,/players/s/silvach01.html
671,696,Marko Simonovic,C,22,CHI,9,0,3.9,0.4,1.7,0.267,0.1,0.6,0.2,0.3,1.1,0.3,0.3,0.9,1.2,0.727,0.6,0.6,1.1,0.0,0.1,0.1,0.2,0.7,1.9,0.333,0.0,2.5,-11.1,-5.0,16.0,0.0,0.733,-6.1,16.2,0.0,10.2,1.4,9.2,16.1,0.428,27.5,-0.1,0.0,-0.011,,,/players/s/simonma01.html
672,697,Anfernee Simons,SG,22,POR,57,30,29.5,6.2,14.0,0.443,3.1,7.8,0.405,3.1,6.2,0.49,0.555,1.8,2.0,0.888,0.5,2.2,2.6,3.9,0.5,0.1,2.0,1.9,17.3,0.555,22.2,0.4,-0.7,-2.7,8.5,-0.1,0.146,1.9,1.6,2.0,15.3,0.9,11.9,4.9,0.583,24.8,0.5,1.9,0.055,"$24,107,143",POR,/players/s/simonan01.html
673,698,Zavier Simpson,PG,24,OKC,4,4,43.5,4.8,13.0,0.365,0.3,2.0,0.125,4.5,11.0,0.409,0.375,1.3,1.3,1.0,0.5,4.8,5.3,7.5,1.3,1.0,2.5,3.8,11.0,0.154,25.2,2.1,-7.9,-1.9,11.4,0.1,0.096,-6.0,1.2,-0.2,7.7,1.4,15.6,6.2,0.406,15.9,-0.3,-0.1,-0.018,,,
674,699,Jericho Sims,PF,23,NYK,41,5,13.5,1.0,1.3,0.722,0.0,0.0,,1.0,1.3,0.722,0.722,0.3,0.7,0.414,1.5,2.6,4.1,0.5,0.3,0.5,0.5,1.6,2.2,0.0,5.3,3.9,-1.7,1.1,21.3,0.8,0.537,-2.8,11.6,0.7,11.6,1.0,23.1,16.4,0.674,6.9,0.0,1.5,0.128,"$1,927,896",NYK,/players/s/simsje01.html
675,700,Deividas Sirvydis,SG,21,DET,3,0,9.0,0.3,3.3,0.1,0.3,2.3,0.143,0.0,1.0,0.0,0.15,0.0,0.0,,0.0,2.0,2.0,0.3,1.0,0.3,0.0,1.3,1.0,0.7,4.9,3.3,-8.7,2.2,25.3,0.1,0.0,-10.8,0.0,-0.1,0.1,5.4,0.0,12.0,0.15,15.9,0.0,-0.1,-0.139,,,
676,701,Javonte Smart,PG,22,TOT,17,1,11.8,1.1,3.5,0.317,0.5,1.6,0.296,0.6,1.9,0.333,0.383,0.3,0.4,0.833,0.3,1.1,1.4,0.9,0.4,0.2,0.6,0.7,3.0,0.45,10.4,1.5,-6.6,-0.8,10.0,0.2,0.1,-5.9,2.7,-0.3,5.1,1.5,14.9,6.5,0.407,15.9,-0.2,-0.2,-0.038,,,
677,702,Javonte Smart,PG,22,MIL,13,1,12.3,0.8,3.3,0.256,0.3,1.4,0.222,0.5,1.9,0.28,0.302,0.4,0.5,0.833,0.3,1.2,1.5,1.1,0.3,0.2,0.7,0.8,2.4,0.419,10.9,1.2,-8.1,-0.8,9.7,0.1,0.14,-7.3,2.7,-0.4,2.5,1.2,16.5,6.3,0.34,14.6,-0.2,-0.2,-0.071,,,
678,703,Javonte Smart,PG,22,MIA,4,0,10.0,2.0,4.3,0.471,1.0,2.3,0.444,1.0,2.0,0.5,0.588,0.0,0.0,,0.3,1.0,1.3,0.5,0.5,0.3,0.5,0.3,5.0,0.529,8.1,2.6,-0.9,-0.7,11.2,0.1,0.0,-0.2,2.9,0.0,15.6,2.5,10.5,7.1,0.588,21.1,0.0,0.1,0.094,,,
679,704,Marcus Smart,PG,27,BOS,71,71,32.3,4.2,10.1,0.418,1.7,5.1,0.331,2.5,5.0,0.506,0.501,2.0,2.5,0.793,0.6,3.2,3.8,5.9,1.7,0.3,2.2,2.3,12.1,0.501,25.6,0.7,0.5,1.7,10.5,3.7,0.249,-1.2,2.0,1.9,13.6,2.6,16.6,6.4,0.54,18.3,1.5,5.6,0.116,"$18,583,713",MEM,/players/s/smartma01.html
680,705,Dennis Smith Jr.,PG,24,POR,37,4,17.2,2.1,5.1,0.418,0.2,0.7,0.222,2.0,4.4,0.451,0.434,1.1,1.7,0.656,0.5,1.8,2.4,3.6,1.2,0.3,1.4,1.4,5.6,0.143,30.5,1.9,-1.7,1.2,12.2,0.5,0.339,-2.8,3.3,-0.1,13.2,3.4,19.0,7.6,0.474,18.2,0.1,0.4,0.031,,,/players/s/smithde03.html
681,706,Ish Smith,PG,33,TOT,65,1,17.3,2.8,6.6,0.43,0.4,1.0,0.373,2.5,5.6,0.441,0.459,0.2,0.4,0.625,0.4,1.8,2.2,3.8,0.7,0.4,1.2,1.2,6.3,0.156,31.5,1.8,-2.9,-0.6,11.1,0.9,0.056,-2.2,2.4,-0.3,12.5,2.0,15.0,6.8,0.465,20.1,-0.2,0.5,0.023,,,/players/s/smithis01.html
682,707,Ish Smith,PG,33,CHO,37,1,13.8,2.0,5.0,0.395,0.3,0.7,0.4,1.7,4.3,0.394,0.422,0.3,0.5,0.632,0.3,1.2,1.5,2.6,0.5,0.3,1.0,0.9,4.5,0.135,25.9,1.8,-4.5,-0.7,9.7,0.3,0.103,-3.7,2.2,-0.5,9.6,1.9,15.7,5.9,0.434,19.1,-0.3,-0.1,-0.011,,,/players/s/smithis01.html
683,708,Ish Smith,PG,33,WAS,28,0,22.0,4.0,8.8,0.457,0.5,1.5,0.357,3.5,7.3,0.478,0.488,0.1,0.2,0.6,0.5,2.5,3.0,5.2,1.0,0.5,1.5,1.6,8.6,0.171,36.1,1.8,-1.5,-0.6,12.2,0.5,0.02,-0.9,2.6,0.1,15.0,2.2,14.5,7.5,0.489,20.9,0.1,0.7,0.052,,,/players/s/smithis01.html
684,709,Jalen Smith,PF,21,TOT,51,8,18.1,3.5,6.9,0.503,0.8,2.4,0.328,2.7,4.5,0.596,0.56,1.5,2.0,0.765,2.0,4.0,6.0,0.5,0.3,0.8,0.8,1.9,9.2,0.349,3.9,3.9,-0.5,-1.4,24.5,1.1,0.291,0.9,12.0,1.7,18.4,0.8,9.6,18.2,0.595,20.3,0.3,2.8,0.145,"$5,043,773",IND,/players/s/smithja04.html
685,710,Jalen Smith,PF,21,PHO,29,4,13.2,2.2,4.7,0.46,0.3,1.3,0.231,1.9,3.4,0.551,0.493,1.4,1.8,0.769,1.9,2.9,4.8,0.2,0.2,0.6,0.8,1.8,6.0,0.285,2.1,4.2,-2.3,-0.5,23.0,0.7,0.38,-1.9,15.9,0.4,15.9,0.8,12.1,19.5,0.547,20.5,0.0,1.1,0.137,"$5,043,773",IND,/players/s/smithja04.html
686,711,Jalen Smith,PF,21,IND,22,4,24.7,5.1,9.7,0.531,1.4,3.8,0.373,3.7,5.9,0.631,0.603,1.7,2.3,0.76,2.1,5.5,7.6,0.8,0.4,1.0,0.9,2.0,13.4,0.39,5.1,3.7,0.8,-2.1,25.5,0.4,0.235,2.9,9.3,1.3,20.2,0.8,7.8,17.3,0.628,20.1,0.4,1.7,0.15,"$5,043,773",IND,/players/s/smithja04.html
687,712,Xavier Sneed,SF,24,TOT,9,0,4.3,0.2,1.1,0.2,0.1,0.9,0.125,0.1,0.2,0.5,0.25,0.0,0.0,,0.2,0.4,0.7,0.1,0.0,0.0,0.0,0.2,0.6,0.8,3.3,0.0,-10.6,-3.7,10.9,0.0,0.0,-6.9,5.5,-0.1,0.4,0.0,0.0,8.3,0.25,11.0,-0.1,0.0,-0.056,,,/players/s/sneedxa01.html
688,713,Xavier Sneed,SF,24,MEM,2,0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-19.9,-5.5,13.4,0.0,0.0,-14.5,12.8,0.0,-7.1,0.0,0.0,13.1,0.0,10.2,0.0,0.0,-0.143,,,/players/s/sneedxa01.html
689,714,Xavier Sneed,SF,24,UTA,7,0,4.4,0.3,1.1,0.25,0.1,0.9,0.167,0.1,0.3,0.5,0.313,0.0,0.0,,0.1,0.4,0.6,0.1,0.0,0.0,0.0,0.0,0.7,0.75,4.1,0.0,-8.2,-3.3,10.3,0.0,0.0,-4.9,3.7,0.0,2.4,0.0,0.0,7.1,0.313,11.2,0.0,0.0,-0.033,,,/players/s/sneedxa01.html
690,715,Tony Snell,SG,30,TOT,53,12,15.5,1.3,3.2,0.404,0.8,2.4,0.352,0.5,0.8,0.558,0.535,0.1,0.1,1.0,0.3,1.6,1.9,0.5,0.3,0.2,0.4,1.3,3.5,0.749,4.7,1.1,-4.2,-0.8,12.0,0.2,0.023,-3.4,2.1,0.2,6.3,1.0,9.9,6.9,0.541,10.1,-0.5,0.4,0.023,,,
691,716,Tony Snell,SG,30,POR,38,10,14.4,0.9,2.6,0.371,0.6,2.0,0.32,0.3,0.6,0.545,0.495,0.1,0.1,1.0,0.3,1.6,1.9,0.5,0.2,0.2,0.3,1.2,2.6,0.773,5.0,1.3,-5.0,-1.0,12.7,0.1,0.031,-4.1,2.1,0.0,5.2,0.7,10.1,7.2,0.503,8.7,-0.4,0.1,0.005,,,
692,717,Tony Snell,SG,30,NOP,15,2,18.5,2.2,4.9,0.446,1.4,3.5,0.396,0.8,1.4,0.571,0.588,0.1,0.1,1.0,0.3,1.7,2.1,0.5,0.5,0.1,0.5,1.7,5.9,0.716,4.0,0.7,-2.6,-0.6,10.6,0.2,0.014,-2.0,2.0,0.2,8.6,1.4,9.7,6.2,0.591,12.8,0.0,0.3,0.058,,,
693,718,Jaden Springer,SG,19,PHI,2,0,3.0,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,30.0,17.1,8.7,18.3,0.0,0.0,8.3,18.9,0.0,26.4,0.0,50.0,18.6,1.0,15.0,0.0,0.0,0.138,"$2,226,240",PHI,/players/s/sprinja01.html
694,719,Cassius Stanley,SG,22,DET,9,1,17.2,2.1,5.1,0.413,0.4,1.9,0.235,1.7,3.2,0.517,0.457,1.1,1.1,1.0,0.6,1.6,2.1,0.4,0.6,0.2,0.7,1.9,5.8,0.37,3.9,1.2,-5.8,-1.0,10.3,0.1,0.217,-4.9,3.3,0.0,8.0,1.6,10.6,6.6,0.516,15.6,-0.2,0.1,0.021,,,
695,720,Nik Stauskas,SG,28,TOT,8,0,4.9,0.6,1.8,0.357,0.5,1.3,0.4,0.1,0.5,0.25,0.5,0.5,0.8,0.667,0.1,0.3,0.4,0.3,0.0,0.0,0.1,0.1,2.3,0.714,7.3,0.0,-3.6,-2.7,5.7,0.0,0.429,-0.9,3.0,0.0,10.5,0.0,5.7,4.4,0.541,20.0,0.0,0.1,0.078,"$702,311",IND,
696,721,Nik Stauskas,SG,28,MIA,2,0,12.0,1.5,4.0,0.375,1.0,2.0,0.5,0.5,2.0,0.25,0.5,1.5,2.0,0.75,0.5,1.0,1.5,0.5,0.0,0.0,0.0,0.5,5.5,0.5,6.0,0.0,-1.3,-1.3,9.3,0.0,0.5,0.0,4.8,0.1,13.1,0.0,0.0,7.1,0.564,18.1,0.0,0.1,0.142,"$702,311",IND,
697,722,Nik Stauskas,SG,28,BOS,6,0,2.5,0.3,1.0,0.333,0.3,1.0,0.333,0.0,0.0,,0.5,0.2,0.3,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.2,1.0,9.4,0.0,-7.3,-4.8,0.0,0.0,0.333,-2.4,0.0,0.0,6.2,0.0,12.7,0.0,0.509,23.1,0.0,0.0,-0.025,"$702,311",IND,
698,723,Lance Stephenson,PG-SG,31,TOT,46,1,17.7,3.2,7.0,0.455,0.6,2.0,0.3,2.6,5.1,0.515,0.497,1.4,1.7,0.788,0.3,2.5,2.8,3.6,0.5,0.1,1.6,2.1,8.3,0.279,30.2,0.4,-3.2,-1.6,16.0,0.4,0.248,-1.6,1.6,0.4,13.6,1.4,16.7,8.7,0.536,22.6,-0.2,0.8,0.048,,,
699,724,Lance Stephenson,SG,31,ATL,6,0,11.7,0.8,2.2,0.385,0.0,0.5,0.0,0.8,1.7,0.5,0.385,0.2,0.3,0.5,0.2,2.3,2.5,1.8,0.0,0.0,0.7,1.3,1.8,0.231,19.9,0.0,-7.7,-0.8,21.8,0.0,0.154,-6.8,1.6,-0.1,4.5,0.0,22.4,11.7,0.396,11.2,-0.1,0.0,-0.023,,,
700,725,Lance Stephenson,PG,31,IND,40,1,18.6,3.6,7.8,0.458,0.7,2.2,0.31,2.9,5.6,0.516,0.502,1.6,2.0,0.795,0.3,2.5,2.8,3.9,0.6,0.1,1.7,2.2,9.3,0.281,31.2,0.5,-2.8,-1.7,15.4,0.3,0.252,-1.1,1.6,0.5,14.5,1.6,16.5,8.4,0.542,23.7,-0.1,0.8,0.055,,,
701,726,Lamar Stevens,PF,24,CLE,63,13,16.1,2.5,5.1,0.489,0.3,1.0,0.277,2.2,4.0,0.543,0.517,0.8,1.2,0.707,0.7,1.9,2.6,0.7,0.5,0.3,0.7,1.7,6.1,0.204,6.5,1.6,-2.9,0.3,12.5,1.2,0.235,-3.2,5.2,0.4,11.3,1.5,10.4,8.9,0.544,17.1,-0.2,1.6,0.078,"$1,930,681",SAS,/players/s/stevela01.html
702,727,Isaiah Stewart,C,20,DET,71,71,25.6,3.5,6.9,0.51,0.2,0.6,0.326,3.3,6.3,0.529,0.526,1.0,1.5,0.718,3.2,5.5,8.7,1.2,0.3,1.1,1.2,3.0,8.3,0.094,6.9,3.9,-3.3,-0.8,24.5,1.8,0.21,-2.5,12.8,1.6,14.0,0.6,13.7,18.4,0.55,14.6,-0.6,3.4,0.091,"$5,266,713",DET,/players/s/stewais01.html
703,729,Max Strus,SF,25,MIA,68,16,23.3,3.7,8.3,0.441,2.7,6.5,0.41,1.0,1.8,0.557,0.602,0.6,0.8,0.792,0.4,2.6,3.0,1.4,0.4,0.2,0.8,1.7,10.6,0.784,8.8,1.1,0.9,-0.4,12.5,1.7,0.094,1.4,1.7,2.0,12.7,0.9,8.8,7.2,0.614,18.1,1.2,3.6,0.11,,,/players/s/strusma01.html
704,730,Jalen Suggs,PG,20,ORL,48,45,27.2,4.1,11.4,0.361,0.9,4.1,0.214,3.3,7.3,0.443,0.4,2.6,3.4,0.773,0.5,3.0,3.6,4.4,1.2,0.4,3.0,3.0,11.8,0.358,24.9,1.3,-5.6,-0.2,11.7,1.3,0.297,-5.3,2.1,-3.0,8.6,2.2,18.7,6.9,0.455,25.3,-1.2,-1.6,-0.06,"$7,252,080",ORL,/players/s/suggsja01.html
705,731,Craig Sword,SG,28,WAS,3,0,6.3,1.0,1.3,0.75,0.0,0.3,0.0,1.0,1.0,1.0,0.75,0.0,0.0,,0.0,0.0,0.0,0.3,1.3,0.0,0.3,2.3,2.0,0.25,7.7,0.0,1.4,10.0,0.0,0.0,0.0,-8.6,0.0,0.0,14.2,10.4,20.0,0.0,0.75,11.7,0.0,0.1,0.158,,,
706,732,Keifer Sykes,PG,28,IND,32,11,17.7,2.2,5.9,0.363,0.8,2.8,0.3,1.3,3.1,0.42,0.434,0.5,0.5,0.882,0.3,1.2,1.4,1.9,0.4,0.1,1.0,1.6,5.6,0.474,14.9,0.6,-6.9,-2.4,7.4,0.1,0.089,-4.4,1.5,-0.5,5.9,1.0,14.3,4.4,0.456,17.4,-0.7,-0.5,-0.04,,,
707,733,Jae'Sean Tate,PF,26,HOU,78,77,26.4,4.7,9.3,0.498,0.8,2.6,0.312,3.8,6.8,0.569,0.541,1.7,2.4,0.707,1.7,3.7,5.4,2.8,0.9,0.5,1.8,3.7,11.8,0.277,16.9,1.8,-1.8,-0.5,15.3,1.1,0.252,-1.3,7.2,1.9,14.3,1.7,14.6,11.2,0.567,19.6,0.1,3.0,0.071,"$6,500,000",HOU,/players/t/tateja01.html
708,734,Jayson Tatum,SF,23,BOS,76,76,35.9,9.3,20.6,0.453,3.0,8.6,0.353,6.3,12.0,0.524,0.526,5.3,6.2,0.853,1.1,6.9,8.0,4.4,1.0,0.6,2.9,2.3,26.9,0.416,21.1,1.6,5.0,0.6,20.2,4.6,0.3,4.3,3.5,5.0,21.8,1.4,10.9,12.1,0.578,32.1,4.8,9.6,0.169,"$32,600,060",BOS,/players/t/tatumja01.html
709,735,Terry Taylor,PF,22,IND,33,7,21.6,4.1,6.7,0.614,0.4,1.2,0.316,3.7,5.5,0.676,0.641,1.1,1.5,0.706,2.9,2.3,5.2,1.2,0.4,0.2,0.7,1.8,9.6,0.173,8.6,1.0,-0.6,-2.8,12.2,0.2,0.232,2.1,14.6,2.2,19.0,1.0,8.7,13.4,0.656,15.9,0.2,2.4,0.16,,,/players/t/taylote01.html
710,736,Garrett Temple,SG,35,NOP,59,16,18.6,1.9,5.0,0.376,1.0,3.1,0.319,0.9,1.9,0.473,0.476,0.5,0.7,0.683,0.5,1.9,2.4,1.3,0.7,0.4,0.7,1.4,5.2,0.627,9.2,2.0,-2.5,0.3,11.8,1.0,0.139,-2.8,2.9,-0.1,8.6,1.9,11.8,7.2,0.494,13.9,-0.1,0.8,0.037,,,/players/t/templga01.html
711,737,Emanuel Terry,PF,25,PHO,3,0,6.0,0.0,1.7,0.0,0.0,0.0,,0.0,1.7,0.0,0.0,0.0,0.0,,2.7,2.3,5.0,0.7,0.3,0.0,1.7,1.3,0.0,0.0,12.2,0.0,-18.3,-5.3,40.6,0.0,0.0,-13.0,48.9,-0.1,-0.1,2.7,50.0,44.7,0.0,23.9,-0.1,-0.1,-0.256,,,
712,738,Tyrell Terry,PG,21,MEM,2,0,1.5,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,-1.0,2.5,0.0,0.0,0.0,-3.4,0.0,0.0,20.0,0.0,0.0,0.0,1.0,13.7,0.0,0.0,0.222,,,
713,739,Jon Teske,C,24,MEM,3,0,2.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.7,0.3,0.3,0.0,0.0,0.3,0.0,0.0,13.8,0.0,-4.8,3.7,26.8,0.0,2.0,-8.5,0.0,0.0,1.5,6.0,0.0,13.1,0.0,9.6,0.0,0.0,-0.08,,,
714,740,Daniel Theis,C,29,TOT,47,27,20.8,3.2,6.2,0.519,0.7,2.3,0.308,2.5,3.9,0.641,0.576,1.0,1.5,0.681,1.3,3.6,4.9,0.9,0.4,0.7,1.0,2.4,8.2,0.368,6.3,2.9,-2.1,-0.2,18.8,1.0,0.247,-1.9,6.6,0.9,13.2,1.0,12.5,12.7,0.595,16.2,0.0,1.9,0.093,"$9,108,387",IND,/players/t/theisda01.html
715,741,Daniel Theis,C,29,HOU,26,21,22.5,3.2,6.9,0.469,0.9,3.0,0.291,2.3,3.8,0.61,0.534,1.0,1.5,0.675,1.2,3.8,5.0,0.8,0.4,0.7,1.2,2.4,8.4,0.441,5.1,2.6,-3.4,-0.9,18.5,0.3,0.223,-2.6,6.0,0.1,10.7,0.9,13.6,12.2,0.554,16.5,-0.2,0.3,0.028,"$9,108,387",IND,/players/t/theisda01.html
716,742,Daniel Theis,C,29,BOS,21,6,18.7,3.2,5.3,0.598,0.5,1.3,0.357,2.7,4.0,0.679,0.643,1.0,1.5,0.688,1.3,3.4,4.7,1.0,0.4,0.7,0.7,2.3,7.9,0.25,8.0,3.3,-0.1,0.9,19.1,0.7,0.286,-1.0,7.6,0.9,17.0,1.1,10.6,13.5,0.658,15.8,0.2,1.6,0.19,"$9,108,387",IND,/players/t/theisda01.html
717,743,Brodric Thomas,SG,25,BOS,12,0,5.0,0.7,1.5,0.444,0.2,0.8,0.222,0.5,0.8,0.667,0.5,0.3,0.4,0.6,0.2,0.7,0.8,0.9,0.1,0.1,0.5,0.6,1.8,0.5,26.0,1.5,-2.8,0.8,14.1,0.1,0.278,-3.6,3.7,0.0,10.0,0.8,22.9,9.0,0.52,19.2,0.0,0.1,0.052,,,
718,744,Cam Thomas,SG,20,BRK,67,2,17.6,3.3,7.5,0.433,0.7,2.6,0.27,2.6,4.9,0.52,0.48,1.3,1.6,0.829,0.2,2.2,2.4,1.2,0.5,0.1,0.8,1.0,8.5,0.346,9.7,0.6,-3.4,-1.4,13.1,0.8,0.209,-2.0,1.5,0.0,11.7,1.4,9.1,7.5,0.519,22.1,-0.4,0.8,0.033,"$2,240,160",BRK,/players/t/thomaca02.html
719,745,Isaiah Thomas,PG,32,TOT,22,1,15.1,3.0,7.6,0.401,1.3,3.8,0.337,1.8,3.8,0.464,0.485,1.0,1.2,0.846,0.2,1.1,1.3,1.5,0.3,0.2,0.7,1.5,8.4,0.497,15.7,1.4,-4.5,-2.6,8.1,0.1,0.156,-1.9,1.3,0.0,12.0,1.0,7.8,4.6,0.516,24.8,-0.2,0.2,0.026,,,
720,746,Isaiah Thomas,PG,32,LAL,4,1,25.3,3.0,9.8,0.308,1.3,5.5,0.227,1.8,4.3,0.412,0.372,2.0,2.8,0.727,0.3,1.8,2.0,1.5,0.0,0.5,1.3,3.0,9.3,0.564,8.1,1.8,-8.5,-2.5,7.4,0.0,0.282,-6.0,1.1,-0.2,3.2,0.0,10.2,4.3,0.422,20.8,-0.2,-0.2,-0.084,,,
721,747,Isaiah Thomas,PG,32,DAL,1,0,13.0,3.0,8.0,0.375,0.0,3.0,0.0,3.0,5.0,0.6,0.375,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.375,52.6,0.0,-4.2,-3.7,0.0,0.0,0.0,-0.6,0.0,0.0,12.6,0.0,0.0,0.0,0.375,27.7,0.0,0.0,0.006,,,
722,748,Isaiah Thomas,PG,32,CHO,17,0,12.9,3.1,7.1,0.433,1.4,3.4,0.397,1.7,3.6,0.468,0.529,0.8,0.9,0.933,0.2,1.1,1.2,1.4,0.4,0.2,0.6,1.3,8.3,0.483,17.0,1.3,-2.7,-2.6,8.8,0.1,0.125,-0.1,1.4,0.2,16.0,1.5,7.3,5.1,0.557,26.5,0.0,0.4,0.078,,,
723,749,Matt Thomas,SG,27,CHI,40,0,11.5,1.4,3.4,0.41,0.9,2.3,0.385,0.5,1.1,0.465,0.541,0.4,0.5,0.8,0.1,1.2,1.3,0.5,0.2,0.1,0.2,0.5,4.0,0.679,5.8,0.6,-2.6,-1.5,11.5,0.2,0.149,-1.2,0.7,0.3,9.9,0.9,5.3,6.1,0.564,14.5,-0.1,0.6,0.058,,,
724,750,Klay Thompson,SG,31,GSW,32,32,29.4,7.7,17.9,0.429,3.6,9.3,0.385,4.1,8.7,0.477,0.529,1.4,1.6,0.902,0.5,3.4,3.9,2.8,0.5,0.5,1.3,1.7,20.4,0.517,16.1,1.7,1.1,-1.6,12.4,1.2,0.089,2.6,1.8,0.6,16.7,0.8,6.7,7.3,0.547,29.6,0.7,1.8,0.091,"$43,219,440",GSW,/players/t/thompkl01.html
725,751,Tristan Thompson,PF,30,TOT,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,0.011,5.5,2.0,-3.1,-1.5,20.8,0.8,0.434,-1.6,14.7,0.9,14.9,1.2,12.4,17.7,0.541,17.5,-0.3,1.6,0.087,,,
726,752,Tristan Thompson,PF,30,SAC,30,3,15.2,2.5,5.0,0.503,0.0,0.0,1.0,2.5,5.0,0.5,0.507,1.1,2.0,0.533,2.4,3.0,5.4,0.6,0.4,0.4,1.0,1.7,6.2,0.007,5.9,2.3,-3.7,-1.7,21.5,0.4,0.397,-2.0,17.1,0.3,15.1,1.2,14.1,19.3,0.521,19.5,-0.2,0.6,0.065,,,
727,753,Tristan Thompson,PF,30,IND,4,0,16.5,3.3,6.0,0.542,0.0,0.0,,3.3,6.0,0.542,0.542,0.8,2.0,0.375,1.8,2.8,4.5,0.5,0.0,0.5,1.0,1.8,7.3,0.0,4.6,2.6,-6.8,-3.5,18.9,0.0,0.333,-3.2,11.6,0.0,12.5,0.0,12.7,15.2,0.527,20.4,-0.1,0.0,0.013,,,
728,754,Tristan Thompson,PF,30,CHI,23,3,16.3,2.3,4.0,0.565,0.0,0.1,0.0,2.3,3.9,0.578,0.565,1.1,2.1,0.542,1.8,3.0,4.7,0.6,0.5,0.3,0.5,1.7,5.7,0.022,5.1,1.6,-1.7,-0.8,20.3,0.4,0.522,-0.9,12.3,0.6,15.0,1.6,9.6,16.3,0.575,14.7,0.0,1.0,0.126,,,
